Price,Close,High,Low,Open,Volume
Ticker,VMART.NS,VMART.NS,VMART.NS,VMART.NS,VMART.NS
Date,,,,,
2019-06-14,2263.71142578125,2277.395728535625,2172.5156620899056,2172.5156620899056,9421
2019-06-17,2220.66064453125,2293.57726499327,2179.5077513442175,2247.4300827334964,7256
2019-06-18,2250.926025390625,2273.0008800514315,2200.5836904171647,2212.919437782633,5187
2019-06-19,2244.433349609375,2281.3410944587717,2227.452767970141,2280.8916572465546,3177
2019-06-20,2256.519775390625,2277.395806068209,2213.5688895744265,2246.6809284205788,2483
2019-06-21,2281.540771484375,2297.3727639458316,2248.4787271550736,2253.6227468861657,4652
2019-06-24,2260.0654296875,2297.3228731809804,2247.4299764755747,2282.389998331861,2279
2019-06-25,2209.37353515625,2253.3732713107097,2202.4815136785646,2251.7252534370205,4774
2019-06-26,2243.334716796875,2252.4244206510866,2194.590649479301,2207.475818021686,2769
2019-06-27,2240.887451171875,2286.185749310519,2215.766275399325,2230.3494527574926,2115
2019-06-28,2205.87744140625,2249.3777468446574,2197.4871335320154,2230.6491633202368,2186
2019-07-01,2194.041015625,2218.4630385740065,2173.5144403138397,2173.5144403138397,6431
2019-07-02,2166.47265625,2235.3438553216665,2152.6386215280563,2192.4929516697343,3886
2019-07-03,2177.160400390625,2207.525825141034,2158.531799159618,2168.8200837169547,6524
2019-07-04,2212.819580078125,2222.358476354961,2168.6201253183335,2187.498438959171,3238
2019-07-05,2169.46923828125,2222.408703837014,2162.277510600747,2222.408703837014,6464
2019-07-08,2147.99365234375,2174.8630727941386,2133.0107857266507,2169.469094494926,4477
2019-07-09,2089.310791015625,2170.867675903554,2007.7041583275977,2160.6293835538736,7826
2019-07-10,2101.04736328125,2126.5682285113126,2072.629908013609,2089.3607759457673,3746
2019-07-11,2097.251708984375,2123.5217182319107,2076.6253926959084,2111.535424478976,11603
2019-07-12,2090.009765625,2115.131183237553,2082.618316148356,2098.5000561224874,10299
2019-07-15,2036.2713623046875,2146.5452810745924,2007.953769790693,2132.56127272883,17022
2019-07-16,2044.4122314453125,2074.4779492008447,2021.8380692280139,2021.8380692280139,6965
2019-07-17,2026.1329345703125,2065.3880925370563,2022.6869241385753,2055.3495234745365,2644
2019-07-18,2046.110107421875,2062.6412519422374,2018.7415026405638,2058.5958292859323,3443
2019-07-19,2011.94921875,2087.61269315502,1997.7154958421247,2046.0601132968022,3389
2019-07-22,1901.2259521484375,2014.5963119262124,1884.4450924133828,1992.7213018208,7592
2019-07-23,1904.671875,1985.7292057475506,1897.330294928306,1897.829723802991,11396
2019-07-24,1907.3712158203125,1949.5106630212463,1874.5294836742753,1889.4756832748994,12713
2019-07-25,1928.6658935546875,1954.6593687110078,1892.5749774571166,1892.5749774571166,5596
2019-07-26,1924.3170166015625,1949.4606075295712,1899.5231913927746,1899.5231913927746,3701
2019-07-29,1886.1265869140625,1929.4656850550546,1875.5292710908884,1929.4656850550546,15023
2019-07-30,1890.175537109375,1902.4723770139785,1854.5344596097482,1859.5332047838986,4430
2019-07-31,1870.6304931640625,1880.428083037178,1831.690315022836,1856.9339794815467,3959
2019-08-01,1870.0806884765625,1875.5292721410567,1844.537050693097,1844.537050693097,2792
2019-08-02,1892.824951171875,1917.468667961023,1808.546056283742,1865.5317529162314,2936
2019-08-05,1799.248291015625,1857.5837448896116,1739.5633223908444,1857.5837448896116,10783
2019-08-06,1869.880615234375,1897.5237009335717,1752.1601643466363,1752.260114843913,4896
2019-08-07,1850.435546875,1907.571229670203,1839.5882940563067,1877.528721807308,8082
2019-08-08,1850.1856689453125,1860.4830112991294,1810.5455933089388,1820.1431601189845,7800
2019-08-09,1855.5343017578125,1886.526523392776,1834.5395709728373,1886.4764871226528,5637
2019-08-13,1769.5557861328125,1898.5234112238481,1758.6584972792007,1898.5234112238481,6937
2019-08-14,1760.9580078125,1835.5892990883538,1744.512062653297,1744.56209892186,3621
2019-08-16,1718.46875,1756.5591662489119,1706.571711318664,1756.5591662489119,65858
2019-08-19,1719.7183837890625,1737.9137680114347,1675.5794380273626,1675.5794380273626,179179
2019-08-20,1748.1611328125,1761.5577942482025,1699.573354268981,1761.5577942482025,2861
2019-08-21,1729.166015625,1760.5581617125358,1700.6731663298228,1756.5591653202302,83212
2019-08-22,1743.5123291015625,1798.548563819757,1717.518853471038,1798.548563819757,18460
2019-08-23,1750.810546875,1829.5407855995718,1690.4256790516463,1751.6603091707577,44931
2019-08-26,1869.130859375,1914.5194921075756,1774.5546206219044,1828.5410710520919,41658
2019-08-27,1920.367919921875,1948.510879818206,1869.0808673710926,1889.5256864322264,7722
2019-08-28,1936.81396484375,1971.3053085194647,1901.2227995350336,1949.5107294969075,5119
2019-08-29,1899.6231689453125,1949.460635295052,1781.6527795891295,1949.460635295052,21490
2019-08-30,1986.051513671875,1998.4983404631907,1897.223713413742,1906.5714646139343,10996
2019-09-03,1935.814208984375,1969.255767180657,1929.565777180908,1930.5154899991614,3837
2019-09-04,1951.4600830078125,1971.1051759832499,1928.915815458226,1935.5141346912835,2330
2019-09-05,2043.737060546875,2048.4858686856046,1959.6081509022895,1959.6081509022895,9452
2019-09-06,2048.0859375,2049.43545222774,2020.4927669499918,2049.43545222774,7947
2019-09-09,2147.7109375,2175.403937895695,2011.1452390812167,2049.485591469801,10049
2019-09-11,2065.83154296875,2182.4521717863317,2049.4855484021896,2182.4521717863317,74688
2019-09-12,2035.739013671875,2114.41921550105,2009.095676942586,2098.423230617686,3943
2019-09-13,2059.98291015625,2084.476761793633,2035.5890090155735,2081.5275509225544,1537
2019-09-16,2090.17529296875,2109.9703730025562,2027.0412380038995,2099.4730079627425,6479
2019-09-17,1994.4493408203125,2108.3706975279088,1975.8041184607212,2090.025448702549,4363
2019-09-18,1969.9056396484375,2027.0912390216404,1959.5082246606685,2014.4944248424729,5903
2019-09-19,1958.2584228515625,2093.4744798729657,1864.5319507942127,1969.5556357660791,8953
2019-09-20,2086.5263671875,2098.47331988311,1914.5695253485792,1914.5695253485792,77312
2019-09-23,2217.59326171875,2249.4353666517636,2118.5182771285026,2249.4353666517636,78955
2019-09-24,2177.75341796875,2213.4444104597496,2137.513518456101,2213.4444104597496,27979
2019-09-25,2148.710693359375,2184.451722689419,2099.473051555048,2124.666679357836,49888
2019-09-26,2157.408447265625,2191.250050767459,2124.266863373191,2125.5165497051735,5480
2019-09-27,2168.205810546875,2194.049421816724,2070.4803382789987,2070.4803382789987,8880
2019-09-30,2102.822265625,2153.859259453227,2051.035215928604,2153.759430995667,11454
2019-10-01,1998.048583984375,2113.819576920992,1979.6031401299283,2059.483116483007,18763
2019-10-03,1934.46435546875,2024.391854809718,1904.521920546889,2024.391854809718,20215
2019-10-04,1936.0140380859375,1987.00123970865,1913.5196844288585,1987.00123970865,3850
2019-10-07,1911.7200927734375,1947.5611940010272,1874.5294767701887,1929.5156747554477,35574
2019-10-09,1928.166015625,1968.955703343643,1914.5194167841123,1928.2159298533286,11177
2019-10-10,1969.0057373046875,1984.451811180544,1910.5204183748453,1924.566941224294,4171
2019-10-11,1978.25341796875,1982.4523151316375,1911.570205645763,1964.506868633528,4412
2019-10-14,2055.134033203125,2124.46672732425,1939.263216153983,1999.4980963051764,17303
2019-10-15,2016.3939208984375,2055.93392333837,1990.5003956133612,2025.491613014902,8729
2019-10-16,1988.0009765625,2040.787774969772,1979.5031096775208,1999.4980905833543,7633
2019-10-17,2037.088623046875,2118.1182096563093,1988.5508802940763,1993.749526495267,21839
2019-10-18,2093.174560546875,2129.6153650104948,2004.6468544044553,2004.6468544044553,13695
2019-10-22,2009.7955322265625,2142.462180246288,1969.505597333265,2105.3713934464936,18867
2019-10-23,1969.8555908203125,2034.1395059843862,1954.509466729884,2010.0954916059277,18143
2019-10-24,1936.763916015625,2007.9960383623088,1926.6664746593299,1989.4506440091584,5256
2019-10-25,1941.862548828125,1959.5081440227966,1912.569974796898,1929.515672430611,7443
2019-10-27,1954.0595703125,1959.5081538632376,1923.517187771872,1959.5081538632376,860
2019-10-29,1934.514404296875,1959.5081304505813,1918.618370055182,1952.5098871275436,3607
2019-10-30,1951.4600830078125,1987.5010845900165,1949.510621202481,1959.5081115676219,10496
2019-10-31,1973.754638671875,2006.4964213318744,1940.0631431933368,1968.9058799988654,23138
2019-11-01,1997.2486572265625,2007.3961344543452,1979.5031116549087,2007.3961344543452,17648
2019-11-04,1893.3248291015625,1959.5582046923996,1867.83122793075,1959.5081684232512,32871
2019-11-05,1841.1378173828125,1926.4663739896685,1811.5452700504104,1908.5209274427336,98257
2019-11-06,1748.211181640625,1858.383476934234,1734.5645828488925,1858.383476934234,22121
2019-11-07,1749.3609619140625,1767.95627010621,1731.6154160188214,1759.6083898253987,15084
2019-11-08,1713.5699462890625,1745.911805056418,1709.6209861855418,1739.5634227205185,12065
2019-11-11,1714.06982421875,1733.564931580818,1670.580738564906,1700.6232477002743,12021
2019-11-13,1679.62841796875,1726.7165731906473,1660.6331862709405,1709.570852802847,114725
2019-11-14,1716.5191650390625,1738.813618740906,1664.7322349851509,1708.5211722548584,18976
2019-11-15,1706.421630859375,1747.5112921481827,1694.6246653673286,1719.5683551921811,22563
2019-11-18,1722.0177001953125,1738.5635957679171,1692.3752385317603,1713.7697705431647,20207
2019-11-19,1746.5616455078125,1778.5536161181444,1719.5684203053447,1724.5671657132093,5809
2019-11-20,1720.968017578125,1743.5122851501753,1709.6708046383878,1737.263853665736,2821
2019-11-21,1698.6236572265625,1715.3194173983366,1674.679594466582,1715.3194173983366,46432
2019-11-22,1675.3294677734375,1727.5663555497538,1659.5834202619162,1727.5663555497538,10323
2019-11-25,1698.8236083984375,1719.5684016156024,1677.6788911450535,1719.5684016156024,4212
2019-11-26,1708.3211669921875,1728.566084991656,1691.6254068899784,1701.6228972600863,17151
2019-11-27,1706.9715576171875,1738.463652788847,1701.5728883226814,1727.2164759418256,3530
2019-11-28,1701.9228515625,1728.5661894163277,1690.5256874441259,1724.5671930267006,14040
2019-11-29,1755.9093017578125,1786.5516359826881,1696.074342722233,1705.2719855969247,9040
2019-12-02,1720.2681884765625,1753.110043297276,1707.571424010856,1726.616692749098,2519
2019-12-03,1723.4674072265625,1749.3609319622449,1705.5718748701067,1724.5671067707704,2388
2019-12-04,1729.0660400390625,1769.5558779237588,1679.6784109026323,1769.5558779237588,14110
2019-12-05,1703.2225341796875,1725.6668520731598,1687.5764367650138,1725.6668520731598,13160
2019-12-06,1700.273193359375,1723.517359220829,1689.6259634029702,1692.0252635375687,12365
2019-12-09,1718.568603515625,1729.4658924833745,1698.973546696739,1699.5733717141143,15369
2019-12-10,1732.4652099609375,1739.4634535404118,1703.6224733306121,1706.871657849654,2975
2019-12-11,1721.0679931640625,1744.462145390784,1714.569624325511,1731.1155199533869,3232
2019-12-12,1698.07373046875,1739.5633152873859,1689.575863698668,1724.6670303060125,32182
2019-12-13,1689.6759033203125,1718.568676270552,1679.8283992458378,1718.568676270552,36747
2019-12-16,1675.4794921875,1718.5686527317082,1649.486016346299,1718.5686527317082,25934
2019-12-17,1674.2796630859375,1686.3266877950532,1661.0329883485524,1675.4794351538844,5702
2019-12-18,1654.7347412109375,1682.5777291359998,1651.5855071495375,1682.5777291359998,20432
2019-12-19,1650.6856689453125,1678.578692471749,1649.5859693736663,1678.578692471749,22006
2019-12-20,1649.5859375,1664.5821732954546,1649.5859375,1649.5859375,51304
2019-12-23,1645.237060546875,1659.5834351111348,1639.5884539652175,1650.6856440932656,10471
2019-12-24,1628.8411865234375,1651.5854780645811,1603.2476345158452,1646.586732670923,26624
2019-12-26,1614.8946533203125,1648.5361104719395,1606.4467008121246,1644.5871506282467,4398
2019-12-27,1638.78857421875,1645.5869164927929,1617.593943429732,1617.593943429732,23949
2019-12-30,1659.2335205078125,1697.573871826946,1634.5896822361935,1697.573871826946,23475
2019-12-31,1652.4852294921875,1674.5796590937878,1641.5879404370146,1659.583423340709,22018
2020-01-01,1657.384033203125,1664.6322138562844,1642.8876718968063,1660.5831813651994,9828
2020-01-02,1663.8323974609375,1678.528660042196,1650.0858476847093,1678.528660042196,10172
2020-01-03,1671.73046875,1697.573958372648,1649.5860019522197,1679.528438444509,10807
2020-01-06,1663.682373046875,1681.8778790173187,1648.1363485118804,1671.7304017314511,39156
2020-01-07,1669.3809814453125,1681.5778708125051,1655.134557747882,1661.5828901845325,6911
2020-01-08,1671.3304443359375,1681.577871914489,1642.8876331898775,1656.5341098456706,14924
2020-01-09,1679.07861328125,1689.575978830195,1669.6310331030736,1681.5779860309988,34762
2020-01-10,1652.585205078125,1684.5771751703817,1645.7369483881876,1684.5771751703817,112582
2020-01-13,1659.1834716796875,1689.5758667076902,1656.58414860038,1689.5758667076902,9447
2020-01-14,1658.583740234375,1697.0240439272488,1639.588507525241,1661.7329742756683,163070
2020-01-15,1701.322998046875,1746.4116571775983,1664.5822193318918,1684.5271646755812,125567
2020-01-16,1726.91650390625,1734.5646085767867,1702.0227280553388,1702.6226751194433,36221
2020-01-17,1836.93896484375,1848.5360296428755,1714.5696543199197,1748.5611226854458,79705
2020-01-20,1868.2310791015625,1878.5285435633662,1811.6453049114757,1841.537827165365,31579
2020-01-21,1893.5247802734375,1923.5172530338405,1867.481267610614,1867.5313038810882,75845
2020-01-22,1876.4290771484375,1918.5184891091806,1868.630985489911,1914.4195422793123,122903
2020-01-23,1926.1165771484375,1946.411532541491,1877.378808890432,1893.5247811417903,58872
2020-01-24,1966.156494140625,1986.40141240879,1902.322541688198,1943.3122527496682,49724
2020-01-27,1967.3062744140625,1979.5031642872325,1942.6123990903068,1959.5081828297857,12498
2020-01-28,1944.511962890625,1979.5031807318444,1917.418787198646,1957.3087999455727,7361
2020-01-29,2009.9954833984375,2024.4918447559492,1956.5089087345148,1956.5089087345148,15418
2020-01-30,1994.3994140625,2024.4918362075755,1974.6043339592652,1998.4483245111076,12994
2020-01-31,1990.200439453125,2009.4956454617402,1964.5069369812534,2009.345658692202,18323
2020-02-03,2011.89501953125,2036.1888483058008,1959.3082437287474,1982.5023729524607,10160
2020-02-04,2020.1429443359375,2064.231853077644,2009.4455562662984,2009.4955925347206,15313
2020-02-05,2096.02392578125,2154.459209110391,2031.590026094721,2031.590026094721,26964
2020-02-06,2388.650390625,2512.76913614324,2169.6553148900516,2198.44813601941,143977
2020-02-07,2279.077880859375,2443.336702673774,2251.734890109734,2409.3452341287352,45223
2020-02-10,2268.98046875,2306.570885977796,2259.5328891953227,2290.4250367117224,11239
2020-02-11,2269.080322265625,2354.9589116754505,2245.8861932383843,2274.9289518103938,60307
2020-02-12,2278.927978515625,2299.4228342118613,2249.435381294212,2274.4291077530365,21067
2020-02-13,2278.128173828125,2298.8229309141834,2265.081399552339,2290.3250637563856,14141
2020-02-14,2256.43359375,2294.4240574462783,2229.44036954475,2289.425312223084,68309
2020-02-17,2198.648193359375,2256.4337407191424,2169.4555681703764,2256.4337407191424,13980
2020-02-18,2281.12744140625,2298.4231494152,2199.4479898710047,2199.4479898710047,32476
2020-02-19,2367.605712890625,2385.4012952587213,2294.324056806326,2297.4233765735717,33410
2020-02-20,2430.68994140625,2491.374660607585,2371.404773258905,2371.404773258905,35830
2020-02-24,2455.58349609375,2544.361257957407,2431.889493116461,2444.386355876566,33417
2020-02-25,2410.544921875,2449.385271671829,2381.9022080645436,2429.3902898622628,39798
2020-02-26,2382.10205078125,2404.4465400384597,2364.006739133971,2369.4052864587147,12211
2020-02-27,2327.06591796875,2399.397863699954,2204.646688280433,2389.4003726012043,25584
2020-02-28,2229.990234375,2334.4139711194853,2181.452370442277,2269.4302845572724,29682
2020-03-02,2119.41796875,2302.3220102728983,1979.5031367628605,2209.4454203262235,37663
2020-03-03,2187.350830078125,2226.890953481923,2073.9293501455686,2098.4732379281554,30325
2020-03-04,2150.110107421875,2214.444053748288,2044.9865968135994,2214.444053748288,18362
2020-03-05,2283.177001953125,2324.4166522347086,2152.4598074242267,2152.4598074242267,22297
2020-03-06,2182.35205078125,2226.441080450653,2094.2743080561163,2150.510190757216,36409
2020-03-09,2118.8681640625,2169.4055303402242,2104.5719470667605,2104.5719470667605,31859
2020-03-11,2139.363037109375,2194.899149355723,2110.4703852696452,2169.4055468808883,11143
2020-03-12,1999.09814453125,2118.468203631793,1862.5324508570227,2118.468203631793,142501
2020-03-13,1940.912841796875,1999.4981120726682,1606.596733050389,1862.5324913956904,23378
2020-03-16,1747.411376953125,1899.4731851664192,1679.578427374536,1899.4731851664192,34534
2020-03-17,1785.201904296875,1819.5432595401505,1707.4213798808807,1769.5558073549814,47285
2020-03-18,1812.5450439453125,1848.536010068882,1759.5583438189465,1848.536010068882,30475
2020-03-19,1664.4322509765625,1809.5958923211222,1554.7598244284816,1809.5458560506615,26101
2020-03-20,1697.923828125,1808.2961511284182,1649.5859844433392,1731.565409124766,15684
2020-03-23,1359.1087646484375,1648.5861439572209,1358.3589528788998,1648.5861439572209,40138
2020-03-24,1347.6617431640625,1459.6336387385247,1310.321139896051,1459.6336387385247,71870
2020-03-25,1367.1568603515625,1611.5454729711116,1199.6988902536564,1479.6286313128428,224288
2020-03-26,1462.1829833984375,1490.5258438118185,1390.850792927159,1418.5938283342673,14952
2020-03-27,1467.931640625,1559.6085835471206,1461.6331725294167,1536.6143544307206,22234
2020-03-30,1434.889892578125,1459.6336827479968,1399.6487368816408,1459.6336827479968,60106
2020-03-31,1420.9932861328125,1484.627337498161,1379.6536873720283,1449.6361207894502,21725
2020-04-01,1465.4322509765625,1540.6633692823286,1429.641185079674,1439.538725384316,12573
2020-04-03,1540.3133544921875,1579.6035420437045,1324.5175405772545,1504.6223612504905,53245
2020-04-07,1676.42919921875,1699.5734145364024,1540.963200589525,1560.6082941713673,110363
2020-04-08,1587.3515625,1746.5615995512517,1550.7107352165326,1657.5839336324987,64912
2020-04-09,1609.2960205078125,1669.5809379204534,1599.5985033968416,1669.5809379204534,44148
2020-04-13,1619.0936279296875,1639.5884839794303,1581.4031365955452,1639.5384477097775,26927
2020-04-15,1630.74072265625,1671.5804478258779,1581.4031303774598,1600.0983892017448,20277
2020-04-16,1643.4375,1668.2313259885573,1585.1021656165608,1619.593508860819,8157
2020-04-17,1742.0126953125,1799.548302350753,1620.1932971418585,1651.5854419352465,23344
2020-04-20,1730.0657958984375,1799.498321208624,1716.4191964462862,1798.5486083913834,15125
2020-04-21,1666.3818359375,1829.5408389924264,1622.5927768768895,1667.581486032441,102232
2020-04-22,1677.129150390625,1724.5671963377815,1632.940166976594,1664.6322866490468,20027
2020-04-23,1720.21826171875,1741.4629294564393,1649.585965514685,1713.8698795321297,10532
2020-04-24,1713.81982421875,1734.614653459735,1690.5756585993329,1690.5756585993329,8749
2020-04-27,1721.218017578125,1753.5598757125495,1689.1260967121887,1700.573174793071,16883
2020-04-28,1708.87109375,1769.505775779671,1698.9735537831525,1715.669314041405,26562
2020-04-29,1713.5699462890625,1735.5644263464483,1709.5709499149923,1714.56969538258,10336
2020-04-30,1723.5673828125,1748.5611093614052,1697.3239699361495,1748.5611093614052,8757
2020-05-04,1688.226318359375,1727.2165327105467,1678.5787152722382,1724.5671732249023,9379
2020-05-05,1674.02978515625,1710.5706625616183,1670.6307359424607,1689.5759320450818,4549
2020-05-06,1647.1865234375,1666.2817060360267,1616.5441904040101,1666.2817060360267,10988
2020-05-07,1651.635498046875,1699.5233808141281,1620.893214179042,1627.1915600891307,8975
2020-05-08,1644.1373291015625,1697.0739918427298,1624.5921865946605,1697.0739918427298,4291
2020-05-11,1632.740234375,1674.529672694296,1608.996193725508,1636.589243924981,3896
2020-05-12,1632.490234375,1678.5286045151367,1600.5982155412273,1678.4786902868652,65805
2020-05-13,1645.9869384765625,1714.069827606085,1629.591028870177,1714.069827606085,31594
2020-05-14,1592.8502197265625,1647.836419058093,1580.6032935118126,1645.9869076703326,11069
2020-05-15,1602.897705078125,1629.3410187072957,1587.1516574974285,1629.3410187072957,3519
2020-05-18,1562.90771484375,1640.4381792649651,1510.1709532605794,1609.5959459508,15320
2020-05-19,1526.9666748046875,1618.593698906758,1516.4693098642792,1618.593698906758,4961
2020-05-20,1617.8438720703125,1669.6309207769555,1509.6210392869903,1509.6210392869903,12511
2020-05-21,1579.0535888671875,1663.9323076556302,1569.0560983630053,1604.647262189637,7860
2020-05-22,1576.854248046875,1619.5935215317404,1569.0561563495523,1599.598539784435,14740
2020-05-26,1577.60400390625,1624.5922093457898,1564.6072662314837,1624.5922093457898,5620
2020-05-27,1567.0067138671875,1595.049602005719,1564.6072916956286,1591.5005660375025,3690
2020-05-28,1592.4503173828125,1603.3476068976454,1564.6073295680842,1574.6548567623342,3751
2020-05-29,1594.14990234375,1624.592212212099,1564.60726899196,1598.5987368167052,15878
2020-06-01,1624.8922119140625,1678.1288498793479,1604.5972569818462,1638.5887253540473,94205
2020-06-02,1649.18603515625,1694.174743134177,1612.7452305100014,1630.890700469035,73266
2020-06-03,1663.2325439453125,1697.5738996630694,1645.486998174394,1686.5766600303875,27619
2020-06-04,1690.4757080078125,1697.573901917671,1652.6352305384905,1674.5796735642516,12852
2020-06-05,1708.72119140625,1749.5609175596337,1689.575971814732,1716.9190851755127,146223
2020-06-08,1746.5616455078125,1754.5596381603955,1691.625482291256,1754.5596381603955,113252
2020-06-09,1781.052978515625,1839.5382994492002,1715.4694635518943,1746.5616354009526,65841
2020-06-10,1889.9256591796875,1954.5094244492032,1765.706837702545,1781.0529614610002,88653
2020-06-11,1783.1524658203125,1903.4722452915917,1769.5559025028042,1889.5257941979096,17676
2020-06-12,1789.850830078125,1873.5297794143216,1695.824380112883,1744.562147853784,25448
2020-06-15,1743.112548828125,1849.4358385644937,1712.3702647666546,1849.4358385644937,19073
2020-06-16,1717.0189208984375,1829.5407229189693,1699.5733491596982,1829.5407229189693,10022
2020-06-17,1748.3111572265625,1772.9549958021237,1715.6194119945094,1717.5688738328718,33720
2020-06-18,1819.3433837890625,1831.790210739987,1748.3111644325568,1763.7073243271325,30404
2020-06-19,1794.4495849609375,1869.5307138192177,1785.6018303221888,1828.4410524849234,11581
2020-06-22,1782.75244140625,1819.5432549373377,1769.5558028786197,1809.545764525594,12033
2020-06-23,1749.5609130859375,1824.4920588048014,1734.6646271894404,1779.5533858816964,24238
2020-06-24,1711.3704833984375,1777.5538221099437,1699.573395718169,1754.5595938149331,10382
2020-06-25,1721.867919921875,1746.761574824842,1700.123377045166,1719.9683722281566,8688
2020-06-26,1709.6209716796875,1756.6091786763245,1696.5741973041097,1730.565666195294,20003
2020-06-29,1699.1734619140625,1718.1686938745931,1677.328969567388,1718.1686938745931,11864
2020-06-30,1740.3631591796875,1764.6070731424188,1694.4246180553662,1707.6712926947966,21903
2020-07-01,1770.105712890625,1779.553292509707,1729.7158272369636,1740.4130931569653,12890
2020-07-02,1809.3958740234375,1831.440390369997,1769.5558970210418,1784.5521334364744,14860
2020-07-03,1815.644287109375,1831.54032195348,1799.7982885353451,1818.4436333605483,11621
2020-07-06,1835.2392578125,1857.0338356279344,1794.6494713313405,1815.644201101562,15402
2020-07-07,1858.2335205078125,1874.579515195801,1809.5457903243496,1834.539516710045,13942
2020-07-08,1911.920166015625,1989.5507065268018,1830.9904047228222,1859.5332897878584,31274
2020-07-09,1875.9791259765625,1958.7583992177142,1841.5378187362662,1919.518247542688,24780
2020-07-10,1896.3240966796875,1924.5169718145526,1869.530772619851,1875.9791053459023,10342
2020-07-13,1828.3909912109375,1928.965719336703,1754.5595496684375,1894.5744502968805,28968
