Price,Close,High,Low,Open,Volume
Ticker,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS
Date,,,,,
2020-05-22,439.73931884765625,461.95236612817735,432.9809612083027,450.52282148533124,272172
2020-05-26,456.7345275878906,460.1634030908985,434.3723751698664,449.23079524208663,632168
2020-05-27,464.6855163574219,467.02112501567467,456.7842406802821,457.08239058107586,261854
2020-05-28,459.91497802734375,471.94085385928133,454.79653539148734,467.07087960701614,131363
2020-05-29,465.97760009765625,468.1144220728429,453.30571287593915,457.1818134894007,115731
2020-06-01,504.8380432128906,510.8509655978976,477.059267484418,478.0531409583438,947807
2020-06-02,534.2069702148438,541.6610209620276,508.8631976744186,509.70796582794463,763829
2020-06-03,572.3717651367188,583.0559051165354,544.7420336831906,550.6059115179979,1426590
2020-06-04,552.693115234375,581.316725024947,545.0900181710068,570.2846910586376,953605
2020-06-05,575.7509155273438,580.0245595127169,547.723670251649,557.0164240204144,343631
2020-06-08,560.8924560546875,586.385334257666,557.2648543666058,581.4159670181942,471321
2020-06-09,552.5440063476562,570.0361563761618,547.9721516697962,560.8925076816683,213121
2020-06-10,538.679443359375,558.5072320506966,536.791059422592,546.6304314532402,209117
2020-06-11,524.76513671875,541.462197118467,520.0442382350112,538.6793638287169,224162
2020-06-12,513.1865844726562,520.7897414123466,488.0913076073507,497.53310635433024,692342
2020-06-15,508.0681457519531,534.6045803561194,502.89999141543893,515.8203469261123,230407
2020-06-16,518.2554321289062,526.7530397894899,508.11790866486166,523.6720557080449,359495
2020-06-17,521.1873168945312,528.5916263558117,506.87551342738453,509.4595604078174,156771
2020-06-18,524.1190795898438,533.709981548829,517.808008169348,517.808008169348,152299
2020-06-19,566.4085693359375,571.4773002563284,525.4609662983688,529.2873552616807,682705
2020-06-22,582.7576904296875,593.6406171622583,554.5814015508666,569.4895037430942,490506
2020-06-23,653.32275390625,683.4868525490988,574.5582750593172,591.1559754785504,2031589
2020-06-24,661.17431640625,673.8462029664599,626.1402770927283,663.9074684094326,1708609
2020-06-25,681.8965454101562,693.2267269320283,629.2212528977584,653.5214707267597,1476229
2020-06-26,683.188720703125,702.66861853668,675.8340319730444,675.8340319730444,1419224
2020-06-29,647.6079711914062,689.8973386378958,637.4207674568714,675.8340038520716,640433
2020-06-30,611.5303955078125,657.9443033605047,602.8836833162973,648.005567660195,470205
2020-07-01,610.586181640625,631.6066311592756,606.2628560301465,611.2322237025247,365909
2020-07-02,606.7100830078125,626.140297570002,603.1321020535355,612.2757502772787,163804
2020-07-03,615.7046508789062,620.8728053591261,609.8407727965215,610.2383464723946,165455
2020-07-06,626.1403198242188,630.1158139183408,617.3445634054641,620.1770786830357,498167
2020-07-07,626.090576171875,630.1654329496325,618.1892703113748,630.1654329496325,331418
2020-07-08,623.904052734375,640.104177694238,618.7855802475337,626.090586437333,306679
2020-07-09,617.8911743164062,629.1219328656491,614.7107669469258,622.7611181266881,184662
2020-07-10,625.0469970703125,631.1096004638244,614.213752892352,624.1524867579241,324407
2020-07-13,609.6915893554688,623.6058155860094,604.8215859102946,621.2204953962889,693431
2020-07-14,625.8917846679688,628.1279998573343,603.2811644199397,611.182470221275,1047616
2020-07-15,617.0960693359375,630.5133613450606,609.2444445624058,628.4261906357964,416285
2020-07-16,606.8094482421875,615.9034149559867,598.5106288507495,608.8966189715502,305408
2020-07-17,618.6365356445312,626.0409049141624,607.2566726098601,609.1450564127424,220410
2020-07-20,609.9401245117188,622.9101603940621,607.2566541695604,618.6365168586642,264058
2020-07-21,606.5112915039062,618.1396233585527,600.8462005325428,616.2015579392411,131917
2020-07-22,599.653564453125,608.2505946717171,592.8455551007831,606.5113160104826,168754
2020-07-23,585.9877319335938,608.2505203412917,580.4220651622784,598.957828322787,250171
2020-07-24,574.8872680664062,589.1237919938408,572.4481291025915,586.087340157544,114137
2020-07-27,547.7582397460938,580.2135375405975,538.2008078224288,577.3264441190871,478235
2020-07-28,547.061279296875,552.636401786546,542.6310165655461,548.8035126704319,207540
2020-07-29,551.9893188476562,566.3752007484419,539.5945607874146,547.5590561495904,223641
2020-07-30,548.007080078125,571.8508006092352,544.3234887603616,554.4284667211577,242203
2020-07-31,555.6231689453125,575.0864560947415,547.7084990719799,551.7902792678406,597377
2020-08-03,551.0435791015625,562.1938858992928,548.1066589842079,559.0080752764721,118226
